url,event score
http://www.nytimes.com/reuters/2014/03/27/us/27reuters-mining-marijuana.html,0.009027986758952753
http://www.nytimes.com/2014/06/12/us/with-marijuana-legalized-a-city-in-washington-state-says-not-so-fast.html,0.009033423667570008
http://latino.foxnews.com/latino/news/2012/07/06/only-pot-will-be-legal-in-uruguay-president-says/,0.00904977375565611
http://www.nytimes.com/reuters/2014/05/07/us/07reuters-usa-florida-marijuana.html,0.009055026700719759
http://www.nytimes.com/aponline/2014/10/14/us/ap-us-powering-off-pot-shops.html,0.009059233449477353
http://www.foxnews.com/world/2013/12/28/with-president-signature-uruguay-marijuana-growers-come-out-into-open/,0.009076469253460404
http://www.nytimes.com/aponline/2014/03/03/us/ap-us-marijuana-epilepsy.html,0.00909090909090909
http://www.nytimes.com/aponline/2014/04/24/us/ap-us-colorado-pot-taxes.html,0.009102091020910209
http://www.foxnews.com/us/2012/05/05/conn-aims-to-avoid-states-medical-marijuana-woes/,0.009105691056910569
http://www.nytimes.com/reuters/2014/04/22/us/22reuters-usa-marijuana-arizona.html,0.00911062906724512
http://www.npr.org/blogs/money/2010/07/19/128616585/from-acapulco-gold-to-alino-rhino-the-marijuana-trademark-land-rush?ft=3&f=,0.009174311926605505
http://www.foxbusiness.com/markets/2014/10/16/hershey-settles-lawsuit-with-colorado-pot-company-whose-edibles-resembled/,0.009174311926605505
http://www.foxnews.com/world/2012/11/22/uruguayan-aide-defends-government-plan-to-legalize-small-scale-production/,0.009240924092409241
http://www.foxnews.com/world/2012/06/20/uruguay-plan-sell-marijuana-to-registered-buyers/,0.009253139458030404
http://www.foxnews.com/world/2014/05/03/ap-interview-mujica-praises-uruguay-legal-marijuana-market-calls-colorado-law/,0.009293113954905546
http://www.nytimes.com/aponline/2014/03/09/us/ap-us-xgr-medical-marijuana-california.html,0.009297297297297297
http://www.npr.org/blogs/health/2009/10/feds_wont_pursue_medical_marij.html?ft=3&f=,0.009302325581395349
http://www.nytimes.com/aponline/2014/09/30/world/americas/ap-cb-jamaica-decriminalizing-pot.html,0.00930460333006856
http://artsbeat.blogs.nytimes.com/2014/05/14/colorado-symphonys-marijuana-fundraiser-concerts-to-proceed-in-private/,0.009363295880149813
